sample,gene_family,orf_name,orf_length
Bonobo,HSFY,longer_from_REPLICATE2_transcript_42_support_16_1,84
Bonobo,HSFY,longer_from_REPLICATE2_transcript_53_support_4_1,94
Bonobo,HSFY,longer_from_REPLICATE2_transcript_53_support_4_2,95
Bonobo,HSFY,REPLICATE1_transcript_113_support_5REPLICATE2_transcript_22_support_4_1,51
Bonobo,HSFY,REPLICATE1_transcript_44_support_35REPLICATE2_transcript_38_support_50_1,84
Bonobo,PRY,longer_from_REPLICATE1_transcript_15_support_3_1,50
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_5_4,51
Bonobo,PRY,longer_from_REPLICATE2_transcript_8_support_3_1,51
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_8_5,54
Bonobo,PRY,longer_from_REPLICATE1_transcript_10_support_2_5,54
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_3_3,54
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_5_8,54
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_8_7,55
Bonobo,PRY,longer_from_REPLICATE1_transcript_10_support_2_6,55
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_5_10,55
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_8_4,56
Bonobo,PRY,longer_from_REPLICATE1_transcript_10_support_2_4,56
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_5_7,56
Bonobo,PRY,longer_from_REPLICATE2_transcript_6_support_3_2,57
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_5_2,58
Bonobo,PRY,longer_from_REPLICATE1_transcript_1_support_9_2,58
Bonobo,PRY,longer_from_REPLICATE2_transcript_8_support_3_2,58
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_5_4,59
Bonobo,PRY,longer_from_REPLICATE1_transcript_1_support_9_4,59
Bonobo,PRY,longer_from_REPLICATE2_transcript_3_support_6_2,60
Bonobo,PRY,longer_from_REPLICATE1_transcript_6_support_3_1,62
Bonobo,PRY,longer_from_REPLICATE1_transcript_15_support_3_2,63
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_5_2,69
Bonobo,PRY,longer_from_REPLICATE2_transcript_1_support_2_1,70
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_4_2,73
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_8_1,74
Bonobo,PRY,longer_from_REPLICATE1_transcript_10_support_2_1,74
Bonobo,PRY,longer_from_REPLICATE1_transcript_1_support_9_5,74
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_5_1,74
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_5_5,75
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_5_3,77
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_5_6,80
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_5_3,81
Bonobo,PRY,longer_from_REPLICATE1_transcript_1_support_9_3,81
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_3_2,81
Bonobo,PRY,longer_from_REPLICATE1_transcript_6_support_3_2,81
Bonobo,PRY,longer_from_REPLICATE2_transcript_3_support_6_1,83
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_3_3,84
Bonobo,PRY,longer_from_REPLICATE1_transcript_6_support_3_3,84
Bonobo,PRY,longer_from_REPLICATE2_transcript_2_support_5_3,90
Bonobo,PRY,longer_from_REPLICATE2_transcript_2_support_5_4,90
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_8_2,95
Bonobo,PRY,longer_from_REPLICATE1_transcript_10_support_2_2,95
Bonobo,PRY,longer_from_REPLICATE1_transcript_15_support_3_3,102
Bonobo,PRY,longer_from_REPLICATE2_transcript_2_support_5_6,102
Bonobo,PRY,longer_from_REPLICATE2_transcript_2_support_5_5,103
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_3_1,106
Bonobo,PRY,longer_from_REPLICATE1_transcript_6_support_3_2,110
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_4_1,113
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_8_6,116
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_5_9,116
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_5_11,126
Bonobo,PRY,longer_from_REPLICATE2_transcript_1_support_5_1,127
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_3_2,129
Bonobo,PRY,longer_from_REPLICATE1_transcript_10_support_2_8,133
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_8_8,134
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_3_1,136
Bonobo,PRY,longer_from_REPLICATE1_transcript_6_support_3_1,136
Bonobo,PRY,longer_from_REPLICATE2_transcript_6_support_3_3,142
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_5_1,149
Bonobo,PRY,longer_from_REPLICATE1_transcript_1_support_9_1,149
Bonobo,PRY,longer_from_REPLICATE2_transcript_1_support_5_2,150
Bonobo,PRY,longer_from_REPLICATE2_transcript_2_support_5_1,167
Bonobo,PRY,longer_from_REPLICATE2_transcript_6_support_3_1,200
Bonobo,PRY,longer_from_REPLICATE1_transcript_10_support_2_7,235
Bonobo,PRY,longer_from_REPLICATE2_transcript_2_support_5_2,358
Bonobo,PRY,longer_from_REPLICATE1_transcript_0_support_8_3,450
Bonobo,PRY,longer_from_REPLICATE1_transcript_10_support_2_3,450
Bonobo,PRY,longer_from_REPLICATE1_transcript_3_support_5_5,450
Bonobo,PRY,REPLICATE1_transcript_0_support_7REPLICATE2_transcript_3_support_7_4,50
Bonobo,PRY,REPLICATE1_transcript_19_support_59REPLICATE2_transcript_30_support_48_1,50
Bonobo,PRY,REPLICATE1_transcript_3_support_17REPLICATE2_transcript_2_support_28_1,50
Bonobo,PRY,REPLICATE1_transcript_0_support_7REPLICATE2_transcript_3_support_7_5,53
Bonobo,PRY,REPLICATE1_transcript_4_support_12REPLICATE2_transcript_8_support_6_5,53
Bonobo,PRY,REPLICATE1_transcript_12_support_2REPLICATE2_transcript_12_support_3_1,55
Bonobo,PRY,REPLICATE1_transcript_2_support_14REPLICATE2_transcript_3_support_15_1,55
Bonobo,PRY,REPLICATE1_transcript_3_support_8REPLICATE2_transcript_3_support_14_2,56
Bonobo,PRY,REPLICATE1_transcript_3_support_13REPLICATE2_transcript_4_support_24_2,57
Bonobo,PRY,REPLICATE1_transcript_0_support_7REPLICATE2_transcript_3_support_7_6,59
Bonobo,PRY,REPLICATE1_transcript_3_support_17REPLICATE2_transcript_2_support_28_3,60
Bonobo,PRY,REPLICATE1_transcript_12_support_2REPLICATE2_transcript_12_support_3_2,61
Bonobo,PRY,REPLICATE1_transcript_2_support_8REPLICATE2_transcript_2_support_7_2,61
Bonobo,PRY,REPLICATE1_transcript_2_support_8REPLICATE2_transcript_2_support_7_3,61
Bonobo,PRY,REPLICATE1_transcript_19_support_59REPLICATE2_transcript_30_support_48_2,63
Bonobo,PRY,REPLICATE1_transcript_4_support_12REPLICATE2_transcript_8_support_6_4,63
Bonobo,PRY,REPLICATE1_transcript_2_support_14REPLICATE2_transcript_3_support_15_2,64
Bonobo,PRY,REPLICATE1_transcript_3_support_13REPLICATE2_transcript_4_support_24_1,64
Bonobo,PRY,REPLICATE1_transcript_4_support_12REPLICATE2_transcript_8_support_6_2,64
Bonobo,PRY,REPLICATE1_transcript_4_support_12REPLICATE2_transcript_8_support_6_3,72
Bonobo,PRY,REPLICATE1_transcript_0_support_7REPLICATE2_transcript_3_support_7_2,83
Bonobo,PRY,REPLICATE1_transcript_2_support_8REPLICATE2_transcript_2_support_5_2,84
Bonobo,PRY,REPLICATE1_transcript_2_support_19REPLICATE2_transcript_2_support_14_2,88
Bonobo,PRY,REPLICATE1_transcript_0_support_7REPLICATE2_transcript_3_support_7_3,95
Bonobo,PRY,REPLICATE1_transcript_13_support_5REPLICATE2_transcript_11_support_17_1,98
Bonobo,PRY,REPLICATE1_transcript_3_support_17REPLICATE2_transcript_2_support_28_2,98
Bonobo,PRY,REPLICATE1_transcript_19_support_59REPLICATE2_transcript_30_support_48_3,102
Bonobo,PRY,REPLICATE1_transcript_24_support_46REPLICATE2_transcript_37_support_69_1,102
Bonobo,PRY,REPLICATE1_transcript_31_support_59REPLICATE2_transcript_44_support_71_1,102
Bonobo,PRY,REPLICATE1_transcript_45_support_12REPLICATE2_transcript_62_support_20_1,102
Bonobo,PRY,REPLICATE1_transcript_48_support_16REPLICATE2_transcript_65_support_34_1,102
Bonobo,PRY,REPLICATE1_transcript_53_support_10REPLICATE2_transcript_69_support_12_1,102
Bonobo,PRY,REPLICATE1_transcript_55_support_15REPLICATE2_transcript_72_support_16_1,102
Bonobo,PRY,REPLICATE1_transcript_57_support_10REPLICATE2_transcript_76_support_5_1,102
Bonobo,PRY,REPLICATE1_transcript_24_support_46REPLICATE2_transcript_37_support_69_2,108
Bonobo,PRY,REPLICATE1_transcript_31_support_59REPLICATE2_transcript_44_support_71_2,108
Bonobo,PRY,REPLICATE1_transcript_45_support_12REPLICATE2_transcript_62_support_20_2,108
Bonobo,PRY,REPLICATE1_transcript_48_support_16REPLICATE2_transcript_65_support_34_2,108
Bonobo,PRY,REPLICATE1_transcript_53_support_10REPLICATE2_transcript_69_support_12_2,108
Bonobo,PRY,REPLICATE1_transcript_57_support_10REPLICATE2_transcript_76_support_5_2,108
Bonobo,PRY,REPLICATE1_transcript_4_support_12REPLICATE2_transcript_8_support_6_1,111
Bonobo,PRY,REPLICATE1_transcript_24_support_46REPLICATE2_transcript_37_support_69_3,124
Bonobo,PRY,REPLICATE1_transcript_2_support_8REPLICATE2_transcript_2_support_5_1,136
Bonobo,PRY,REPLICATE1_transcript_55_support_15REPLICATE2_transcript_72_support_16_2,136
Bonobo,PRY,REPLICATE1_transcript_31_support_59REPLICATE2_transcript_44_support_71_3,145
Bonobo,PRY,REPLICATE1_transcript_48_support_16REPLICATE2_transcript_65_support_34_3,145
Bonobo,PRY,REPLICATE1_transcript_55_support_15REPLICATE2_transcript_72_support_16_3,145
Bonobo,PRY,REPLICATE1_transcript_45_support_12REPLICATE2_transcript_62_support_20_3,162
Bonobo,PRY,REPLICATE1_transcript_53_support_10REPLICATE2_transcript_69_support_12_3,162
Bonobo,PRY,REPLICATE1_transcript_57_support_10REPLICATE2_transcript_76_support_5_3,162
Bonobo,PRY,REPLICATE1_transcript_3_support_8REPLICATE2_transcript_3_support_14_1,177
Bonobo,PRY,REPLICATE1_transcript_0_support_7REPLICATE2_transcript_3_support_7_1,223
Bonobo,PRY,REPLICATE1_transcript_2_support_19REPLICATE2_transcript_2_support_14_1,225
Bonobo,PRY,REPLICATE1_transcript_2_support_8REPLICATE2_transcript_2_support_7_1,229
Bonobo,PRY,REPLICATE1_transcript_2_support_8REPLICATE2_transcript_2_support_7_4,275
Bonobo,RBMY,longer_from_REPLICATE1_transcript_21_support_6_2,54
Bonobo,RBMY,longer_from_REPLICATE2_transcript_146_support_3_1,62
Bonobo,RBMY,longer_from_REPLICATE2_transcript_146_support_3_3,65
Bonobo,RBMY,longer_from_REPLICATE2_transcript_200_support_8_6,67
Bonobo,RBMY,longer_from_REPLICATE2_transcript_188_support_10_1,68
Bonobo,RBMY,longer_from_REPLICATE2_transcript_188_support_10_4,71
Bonobo,RBMY,longer_from_REPLICATE1_transcript_82_support_2_6,72
Bonobo,RBMY,longer_from_REPLICATE1_transcript_157_support_5_6,77
Bonobo,RBMY,longer_from_REPLICATE1_transcript_158_support_5_6,77
Bonobo,RBMY,longer_from_REPLICATE1_transcript_10_support_2_6,78
Bonobo,RBMY,longer_from_REPLICATE2_transcript_19_support_7_7,78
Bonobo,RBMY,longer_from_REPLICATE1_transcript_193_support_3_3,81
Bonobo,RBMY,longer_from_REPLICATE2_transcript_144_support_3_1,81
Bonobo,RBMY,longer_from_REPLICATE1_transcript_193_support_3_2,87
Bonobo,RBMY,longer_from_REPLICATE2_transcript_0_support_3_2,87
Bonobo,RBMY,longer_from_REPLICATE2_transcript_188_support_10_2,87
Bonobo,RBMY,longer_from_REPLICATE2_transcript_235_support_3_2,87
Bonobo,RBMY,longer_from_REPLICATE1_transcript_193_support_3_1,89
Bonobo,RBMY,longer_from_REPLICATE1_transcript_193_support_3_4,89
Bonobo,RBMY,longer_from_REPLICATE2_transcript_235_support_3_1,89
Bonobo,RBMY,longer_from_REPLICATE2_transcript_142_support_5_1,90
Bonobo,RBMY,longer_from_REPLICATE1_transcript_10_support_2_3,101
Bonobo,RBMY,longer_from_REPLICATE1_transcript_121_support_8_1,101
Bonobo,RBMY,longer_from_REPLICATE1_transcript_157_support_5_3,101
Bonobo,RBMY,longer_from_REPLICATE1_transcript_158_support_5_3,101
Bonobo,RBMY,longer_from_REPLICATE1_transcript_21_support_6_1,101
Bonobo,RBMY,longer_from_REPLICATE1_transcript_82_support_2_3,101
Bonobo,RBMY,longer_from_REPLICATE2_transcript_0_support_3_3,101
Bonobo,RBMY,longer_from_REPLICATE2_transcript_146_support_3_2,101
Bonobo,RBMY,longer_from_REPLICATE2_transcript_15_support_3_3,101
Bonobo,RBMY,longer_from_REPLICATE2_transcript_188_support_10_3,101
Bonobo,RBMY,longer_from_REPLICATE2_transcript_19_support_7_4,101
Bonobo,RBMY,longer_from_REPLICATE2_transcript_200_support_8_3,101
Bonobo,RBMY,longer_from_REPLICATE2_transcript_235_support_3_3,101
Bonobo,RBMY,longer_from_REPLICATE2_transcript_73_support_3_1,101
Bonobo,RBMY,longer_from_REPLICATE2_transcript_86_support_4_1,101
Bonobo,RBMY,longer_from_REPLICATE2_transcript_235_support_3_4,102
Bonobo,RBMY,longer_from_REPLICATE1_transcript_86_support_2_1,108
Bonobo,RBMY,longer_from_REPLICATE1_transcript_10_support_2_4,115
Bonobo,RBMY,longer_from_REPLICATE1_transcript_157_support_5_4,115
Bonobo,RBMY,longer_from_REPLICATE1_transcript_158_support_5_4,115
Bonobo,RBMY,longer_from_REPLICATE1_transcript_82_support_2_4,115
Bonobo,RBMY,longer_from_REPLICATE2_transcript_0_support_3_4,115
Bonobo,RBMY,longer_from_REPLICATE2_transcript_15_support_3_4,115
Bonobo,RBMY,longer_from_REPLICATE2_transcript_19_support_7_5,115
Bonobo,RBMY,longer_from_REPLICATE2_transcript_200_support_8_4,115
Bonobo,RBMY,longer_from_REPLICATE2_transcript_0_support_3_1,132
Bonobo,RBMY,longer_from_REPLICATE1_transcript_10_support_2_5,138
Bonobo,RBMY,longer_from_REPLICATE2_transcript_15_support_3_5,138
Bonobo,RBMY,longer_from_REPLICATE2_transcript_19_support_7_6,138
Bonobo,RBMY,longer_from_REPLICATE2_transcript_19_support_7_1,140
Bonobo,RBMY,longer_from_REPLICATE1_transcript_157_support_5_5,175
Bonobo,RBMY,longer_from_REPLICATE1_transcript_158_support_5_5,175
Bonobo,RBMY,longer_from_REPLICATE1_transcript_82_support_2_5,175
Bonobo,RBMY,longer_from_REPLICATE2_transcript_200_support_8_5,175
Bonobo,RBMY,longer_from_REPLICATE1_transcript_10_support_2_1,253
Bonobo,RBMY,longer_from_REPLICATE2_transcript_15_support_3_1,253
Bonobo,RBMY,longer_from_REPLICATE2_transcript_19_support_7_2,253
Bonobo,RBMY,longer_from_REPLICATE1_transcript_157_support_5_1,290
Bonobo,RBMY,longer_from_REPLICATE1_transcript_158_support_5_1,290
Bonobo,RBMY,longer_from_REPLICATE1_transcript_82_support_2_1,290
Bonobo,RBMY,longer_from_REPLICATE2_transcript_200_support_8_1,290
Bonobo,RBMY,longer_from_REPLICATE2_transcript_19_support_7_3,320
Bonobo,RBMY,longer_from_REPLICATE1_transcript_10_support_2_2,460
Bonobo,RBMY,longer_from_REPLICATE2_transcript_15_support_3_2,460
Bonobo,RBMY,longer_from_REPLICATE1_transcript_157_support_5_2,497
Bonobo,RBMY,longer_from_REPLICATE1_transcript_158_support_5_2,497
Bonobo,RBMY,longer_from_REPLICATE1_transcript_82_support_2_2,497
Bonobo,RBMY,longer_from_REPLICATE2_transcript_200_support_8_2,497
Bonobo,RBMY,REPLICATE1_transcript_166_support_3REPLICATE2_transcript_218_support_7_6,69
Bonobo,RBMY,REPLICATE1_transcript_132_support_8REPLICATE2_transcript_147_support_4_1,101
Bonobo,RBMY,REPLICATE1_transcript_166_support_3REPLICATE2_transcript_218_support_7_3,101
Bonobo,RBMY,REPLICATE1_transcript_44_support_6REPLICATE2_transcript_256_support_5_1,101
Bonobo,RBMY,REPLICATE1_transcript_166_support_3REPLICATE2_transcript_218_support_7_4,115
Bonobo,RBMY,REPLICATE1_transcript_166_support_3REPLICATE2_transcript_218_support_7_5,138
Bonobo,RBMY,REPLICATE1_transcript_166_support_3REPLICATE2_transcript_218_support_7_1,253
Bonobo,RBMY,REPLICATE1_transcript_166_support_3REPLICATE2_transcript_218_support_7_2,460
Bonobo,TSPY,longer_from_REPLICATE1_transcript_101_support_8_1,50
Bonobo,TSPY,longer_from_REPLICATE1_transcript_118_support_5_1,50
Bonobo,TSPY,longer_from_REPLICATE1_transcript_134_support_5_1,50
Bonobo,TSPY,longer_from_REPLICATE1_transcript_137_support_2_1,50
Bonobo,TSPY,longer_from_REPLICATE1_transcript_18_support_7_1,50
Bonobo,TSPY,longer_from_REPLICATE1_transcript_206_support_5_1,50
Bonobo,TSPY,longer_from_REPLICATE1_transcript_243_support_3_1,50
Bonobo,TSPY,longer_from_REPLICATE1_transcript_245_support_2_1,50
Bonobo,TSPY,longer_from_REPLICATE1_transcript_256_support_3_1,50
Bonobo,TSPY,longer_from_REPLICATE1_transcript_26_support_3_1,50
Bonobo,TSPY,longer_from_REPLICATE1_transcript_45_support_8_1,50
Bonobo,TSPY,longer_from_REPLICATE2_transcript_139_support_4_1,50
Bonobo,TSPY,longer_from_REPLICATE2_transcript_149_support_5_1,50
Bonobo,TSPY,longer_from_REPLICATE2_transcript_159_support_5_1,50
Bonobo,TSPY,longer_from_REPLICATE2_transcript_290_support_2_1,50
Bonobo,TSPY,longer_from_REPLICATE2_transcript_56_support_2_1,50
Bonobo,TSPY,longer_from_REPLICATE2_transcript_62_support_7_1,50
Bonobo,TSPY,longer_from_REPLICATE2_transcript_64_support_4_1,50
Bonobo,TSPY,longer_from_REPLICATE2_transcript_68_support_2_1,50
Bonobo,TSPY,longer_from_REPLICATE2_transcript_72_support_5_1,50
Bonobo,TSPY,longer_from_REPLICATE1_transcript_137_support_2_3,51
Bonobo,TSPY,longer_from_REPLICATE1_transcript_18_support_7_2,51
Bonobo,TSPY,longer_from_REPLICATE2_transcript_159_support_5_2,51
Bonobo,TSPY,longer_from_REPLICATE2_transcript_62_support_7_3,51
Bonobo,TSPY,longer_from_REPLICATE2_transcript_64_support_4_3,51
Bonobo,TSPY,longer_from_REPLICATE2_transcript_68_support_2_2,51
Bonobo,TSPY,longer_from_REPLICATE2_transcript_69_support_3_1,54
Bonobo,TSPY,longer_from_REPLICATE1_transcript_101_support_8_3,61
Bonobo,TSPY,longer_from_REPLICATE1_transcript_137_support_2_4,61
Bonobo,TSPY,longer_from_REPLICATE1_transcript_45_support_8_3,61
Bonobo,TSPY,longer_from_REPLICATE2_transcript_62_support_7_4,61
Bonobo,TSPY,longer_from_REPLICATE2_transcript_64_support_4_4,61
Bonobo,TSPY,longer_from_REPLICATE1_transcript_101_support_8_4,64
Bonobo,TSPY,longer_from_REPLICATE1_transcript_118_support_5_3,64
Bonobo,TSPY,longer_from_REPLICATE1_transcript_134_support_5_3,64
Bonobo,TSPY,longer_from_REPLICATE1_transcript_137_support_2_5,64
Bonobo,TSPY,longer_from_REPLICATE1_transcript_45_support_8_4,64
Bonobo,TSPY,longer_from_REPLICATE2_transcript_139_support_4_3,64
Bonobo,TSPY,longer_from_REPLICATE2_transcript_56_support_2_3,64
Bonobo,TSPY,longer_from_REPLICATE2_transcript_62_support_7_5,64
Bonobo,TSPY,longer_from_REPLICATE2_transcript_64_support_4_5,64
Bonobo,TSPY,longer_from_REPLICATE2_transcript_72_support_5_3,67
Bonobo,TSPY,longer_from_REPLICATE2_transcript_56_support_2_4,88
Bonobo,TSPY,longer_from_REPLICATE1_transcript_101_support_8_5,91
Bonobo,TSPY,longer_from_REPLICATE1_transcript_118_support_5_4,91
Bonobo,TSPY,longer_from_REPLICATE1_transcript_134_support_5_4,91
Bonobo,TSPY,longer_from_REPLICATE1_transcript_137_support_2_6,91
Bonobo,TSPY,longer_from_REPLICATE1_transcript_45_support_8_5,91
Bonobo,TSPY,longer_from_REPLICATE2_transcript_62_support_7_6,91
Bonobo,TSPY,longer_from_REPLICATE2_transcript_64_support_4_6,91
Bonobo,TSPY,longer_from_REPLICATE1_transcript_206_support_5_2,107
Bonobo,TSPY,longer_from_REPLICATE1_transcript_256_support_3_2,107
Bonobo,TSPY,longer_from_REPLICATE2_transcript_149_support_5_2,107
Bonobo,TSPY,longer_from_REPLICATE2_transcript_290_support_2_2,129
Bonobo,TSPY,longer_from_REPLICATE1_transcript_26_support_3_2,140
Bonobo,TSPY,longer_from_REPLICATE2_transcript_72_support_5_2,172
Bonobo,TSPY,longer_from_REPLICATE2_transcript_139_support_4_2,206
Bonobo,TSPY,longer_from_REPLICATE1_transcript_101_support_8_2,264
Bonobo,TSPY,longer_from_REPLICATE1_transcript_118_support_5_2,264
Bonobo,TSPY,longer_from_REPLICATE1_transcript_134_support_5_2,264
Bonobo,TSPY,longer_from_REPLICATE1_transcript_137_support_2_2,264
Bonobo,TSPY,longer_from_REPLICATE1_transcript_45_support_8_2,264
Bonobo,TSPY,longer_from_REPLICATE2_transcript_56_support_2_2,264
Bonobo,TSPY,longer_from_REPLICATE2_transcript_62_support_7_2,264
Bonobo,TSPY,longer_from_REPLICATE2_transcript_64_support_4_2,264
Bonobo,TSPY,REPLICATE1_transcript_135_support_8REPLICATE2_transcript_162_support_9_1,50
Bonobo,TSPY,REPLICATE1_transcript_57_support_5REPLICATE2_transcript_88_support_4_1,50
Bonobo,TSPY,REPLICATE1_transcript_135_support_8REPLICATE2_transcript_162_support_9_3,64
Bonobo,TSPY,REPLICATE1_transcript_57_support_5REPLICATE2_transcript_88_support_4_3,64
Bonobo,TSPY,REPLICATE1_transcript_135_support_8REPLICATE2_transcript_162_support_9_4,91
Bonobo,TSPY,REPLICATE1_transcript_57_support_5REPLICATE2_transcript_88_support_4_4,91
Bonobo,TSPY,REPLICATE1_transcript_135_support_8REPLICATE2_transcript_162_support_9_2,264
Bonobo,TSPY,REPLICATE1_transcript_57_support_5REPLICATE2_transcript_88_support_4_2,264
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_110_support_2_1,98
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_161_support_7_1,98
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_22_support_3_1,98
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_137_support_2_1,156
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_148_support_3_1,156
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_180_support_3_1,156
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_209_support_3_1,156
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_215_support_6_1,156
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_170_support_5_1,156
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_206_support_2_1,156
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_245_support_9_1,156
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE2_transcript_254_support_4_1,156
Bonobo,VCY_chimp_bonobo,longer_from_REPLICATE1_transcript_169_support_15_1,176
