sample	gene_family	orf_name	orf_length
Bonobo	TSPY	longer_from_REPLICATE2_transcript_139_support_4_44	66
Bonobo	TSPY	longer_from_REPLICATE2_transcript_159_support_5_11	66
Bonobo	TSPY	longer_from_REPLICATE2_transcript_56_support_2_47	66
Bonobo	TSPY	longer_from_REPLICATE2_transcript_62_support_7_21	66
Bonobo	TSPY	longer_from_REPLICATE2_transcript_62_support_7_46	66
Bonobo	TSPY	longer_from_REPLICATE2_transcript_64_support_4_21	66
Bonobo	TSPY	longer_from_REPLICATE2_transcript_64_support_4_46	66
Bonobo	TSPY	longer_from_REPLICATE2_transcript_68_support_2_10	66
Bonobo	TSPY	longer_from_REPLICATE2_transcript_72_support_5_4	66
Bonobo	TSPY	REPLICATE1_transcript_135_support_8REPLICATE2_transcript_162_support_9_43	66
Bonobo	TSPY	REPLICATE1_transcript_57_support_5REPLICATE2_transcript_88_support_4_48	66
Bonobo	TSPY	longer_from_REPLICATE1_transcript_101_support_8_13	68
Bonobo	TSPY	longer_from_REPLICATE1_transcript_118_support_5_16	68
Bonobo	TSPY	longer_from_REPLICATE1_transcript_134_support_5_13	68
Bonobo	TSPY	longer_from_REPLICATE1_transcript_137_support_2_13	68
Bonobo	TSPY	longer_from_REPLICATE1_transcript_18_support_7_5	68
Bonobo	TSPY	longer_from_REPLICATE1_transcript_206_support_5_5	68
Bonobo	TSPY	longer_from_REPLICATE1_transcript_243_support_3_3	68
Bonobo	TSPY	longer_from_REPLICATE1_transcript_256_support_3_5	68
Bonobo	TSPY	longer_from_REPLICATE1_transcript_26_support_3_7	68
Bonobo	TSPY	longer_from_REPLICATE1_transcript_45_support_8_14	68
Bonobo	TSPY	longer_from_REPLICATE2_transcript_139_support_4_10	68
Bonobo	TSPY	longer_from_REPLICATE2_transcript_149_support_5_5	68
Bonobo	TSPY	longer_from_REPLICATE2_transcript_159_support_5_4	68
Bonobo	TSPY	longer_from_REPLICATE2_transcript_290_support_2_5	68
Bonobo	TSPY	longer_from_REPLICATE2_transcript_56_support_2_13	68
Bonobo	TSPY	longer_from_REPLICATE2_transcript_62_support_7_14	68
Bonobo	TSPY	longer_from_REPLICATE2_transcript_64_support_4_14	68
Bonobo	TSPY	longer_from_REPLICATE2_transcript_68_support_2_3	68
Bonobo	TSPY	longer_from_REPLICATE2_transcript_72_support_5_9	68
Bonobo	TSPY	REPLICATE1_transcript_135_support_8REPLICATE2_transcript_162_support_9_13	68
Bonobo	TSPY	REPLICATE1_transcript_57_support_5REPLICATE2_transcript_88_support_4_14	68
Bonobo	TSPY	longer_from_REPLICATE1_transcript_245_support_2_5	69
Bonobo	TSPY	longer_from_REPLICATE2_transcript_69_support_3_7	69
Bonobo	TSPY	longer_from_REPLICATE2_transcript_72_support_5_42	69
Bonobo	TSPY	longer_from_REPLICATE2_transcript_159_support_5_27	73
Bonobo	TSPY	longer_from_REPLICATE1_transcript_101_support_8_48	78
Bonobo	TSPY	longer_from_REPLICATE1_transcript_118_support_5_51	78
Bonobo	TSPY	longer_from_REPLICATE1_transcript_134_support_5_48	78
Bonobo	TSPY	longer_from_REPLICATE1_transcript_137_support_2_46	78
Bonobo	TSPY	longer_from_REPLICATE1_transcript_45_support_8_49	78
Bonobo	TSPY	longer_from_REPLICATE2_transcript_56_support_2_48	78
Bonobo	TSPY	longer_from_REPLICATE2_transcript_62_support_7_47	78
Bonobo	TSPY	longer_from_REPLICATE2_transcript_64_support_4_47	78
Bonobo	TSPY	REPLICATE1_transcript_135_support_8REPLICATE2_transcript_162_support_9_44	78
Bonobo	TSPY	REPLICATE1_transcript_57_support_5REPLICATE2_transcript_88_support_4_49	78
Bonobo	TSPY	longer_from_REPLICATE1_transcript_256_support_3_31	81
Bonobo	TSPY	longer_from_REPLICATE1_transcript_243_support_3_6	89
Bonobo	TSPY	longer_from_REPLICATE2_transcript_149_support_5_32	89
Bonobo	TSPY	longer_from_REPLICATE1_transcript_206_support_5_33	91
Bonobo	TSPY	longer_from_REPLICATE2_transcript_68_support_2_6	93
Bonobo	TSPY	longer_from_REPLICATE2_transcript_56_support_2_51	100
Bonobo	TSPY	longer_from_REPLICATE2_transcript_290_support_2_33	102
Bonobo	TSPY	longer_from_REPLICATE1_transcript_101_support_8_49	103
Bonobo	TSPY	longer_from_REPLICATE1_transcript_118_support_5_52	103
Bonobo	TSPY	longer_from_REPLICATE1_transcript_134_support_5_49	103
Bonobo	TSPY	longer_from_REPLICATE1_transcript_137_support_2_47	103
Bonobo	TSPY	longer_from_REPLICATE1_transcript_45_support_8_50	103
Bonobo	TSPY	longer_from_REPLICATE2_transcript_62_support_7_48	103
Bonobo	TSPY	longer_from_REPLICATE2_transcript_64_support_4_48	103
Bonobo	TSPY	REPLICATE1_transcript_135_support_8REPLICATE2_transcript_162_support_9_45	103
Bonobo	TSPY	REPLICATE1_transcript_57_support_5REPLICATE2_transcript_88_support_4_50	103
Bonobo	TSPY	longer_from_REPLICATE1_transcript_101_support_8_42	105
Bonobo	TSPY	longer_from_REPLICATE1_transcript_118_support_5_45	105
Bonobo	TSPY	longer_from_REPLICATE1_transcript_134_support_5_42	105
Bonobo	TSPY	longer_from_REPLICATE1_transcript_137_support_2_40	105
Bonobo	TSPY	longer_from_REPLICATE1_transcript_26_support_3_36	105
Bonobo	TSPY	longer_from_REPLICATE1_transcript_45_support_8_43	105
Bonobo	TSPY	longer_from_REPLICATE2_transcript_139_support_4_39	105
Bonobo	TSPY	longer_from_REPLICATE2_transcript_56_support_2_42	105
Bonobo	TSPY	longer_from_REPLICATE2_transcript_62_support_7_41	105
Bonobo	TSPY	longer_from_REPLICATE2_transcript_64_support_4_41	105
Bonobo	TSPY	longer_from_REPLICATE2_transcript_72_support_5_38	105
Bonobo	TSPY	REPLICATE1_transcript_135_support_8REPLICATE2_transcript_162_support_9_38	105
Bonobo	TSPY	REPLICATE1_transcript_57_support_5REPLICATE2_transcript_88_support_4_43	105
Bonobo	TSPY	longer_from_REPLICATE2_transcript_159_support_5_7	106
Bonobo	TSPY	longer_from_REPLICATE1_transcript_256_support_3_8	114
Bonobo	TSPY	longer_from_REPLICATE2_transcript_149_support_5_8	122
Bonobo	TSPY	longer_from_REPLICATE1_transcript_206_support_5_8	124
Bonobo	TSPY	longer_from_REPLICATE2_transcript_56_support_2_50	129
Bonobo	TSPY	longer_from_REPLICATE1_transcript_101_support_8_51	134
Bonobo	TSPY	longer_from_REPLICATE1_transcript_134_support_5_51	134
Bonobo	TSPY	REPLICATE1_transcript_135_support_8REPLICATE2_transcript_162_support_9_47	134
Bonobo	TSPY	longer_from_REPLICATE1_transcript_137_support_2_49	135
Bonobo	TSPY	longer_from_REPLICATE2_transcript_290_support_2_8	135
Bonobo	TSPY	longer_from_REPLICATE2_transcript_64_support_4_49	140
Bonobo	TSPY	longer_from_REPLICATE1_transcript_45_support_8_52	141
Bonobo	TSPY	longer_from_REPLICATE2_transcript_62_support_7_50	141
Bonobo	TSPY	REPLICATE1_transcript_57_support_5REPLICATE2_transcript_88_support_4_52	141
Bonobo	TSPY	longer_from_REPLICATE1_transcript_118_support_5_54	152
Bonobo	TSPY	longer_from_REPLICATE1_transcript_26_support_3_10	170
Bonobo	TSPY	longer_from_REPLICATE2_transcript_72_support_5_12	191
Bonobo	TSPY	longer_from_REPLICATE2_transcript_139_support_4_13	223
Bonobo	TSPY	longer_from_REPLICATE1_transcript_101_support_8_16	292
Bonobo	TSPY	longer_from_REPLICATE1_transcript_118_support_5_19	292
Bonobo	TSPY	longer_from_REPLICATE1_transcript_134_support_5_16	292
Bonobo	TSPY	longer_from_REPLICATE1_transcript_137_support_2_16	292
Bonobo	TSPY	longer_from_REPLICATE1_transcript_45_support_8_17	292
Bonobo	TSPY	longer_from_REPLICATE2_transcript_56_support_2_16	292
Bonobo	TSPY	longer_from_REPLICATE2_transcript_62_support_7_17	292
Bonobo	TSPY	longer_from_REPLICATE2_transcript_64_support_4_17	292
Bonobo	TSPY	REPLICATE1_transcript_135_support_8REPLICATE2_transcript_162_support_9_16	292
Bonobo	TSPY	REPLICATE1_transcript_57_support_5REPLICATE2_transcript_88_support_4_17	292
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_39_support_4_12	50
Bonobo	VCY_cb	REPLICATE1_transcript_1_support_2REPLICATE2_transcript_0_support_7_12	51
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_241_support_11_7	52
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_107_support_2_7	52
Bonobo	VCY_cb	REPLICATE1_transcript_249_support_3REPLICATE2_transcript_347_support_3_12	53
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_39_support_4_1	54
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_161_support_7_3	57
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_137_support_2_18	60
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_148_support_3_18	60
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_169_support_15_18	60
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_180_support_3_18	60
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_209_support_3_18	60
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_215_support_6_18	60
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_241_support_11_20	60
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_39_support_4_11	60
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_59_support_2_18	60
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_7_support_2_18	60
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_91_support_3_18	60
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_107_support_2_20	60
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_161_support_7_18	60
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_170_support_5_18	60
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_206_support_2_18	60
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_245_support_9_20	60
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_254_support_4_18	60
Bonobo	VCY_cb	REPLICATE1_transcript_129_support_12REPLICATE2_transcript_168_support_15_18	60
Bonobo	VCY_cb	REPLICATE1_transcript_139_support_3REPLICATE2_transcript_182_support_6_19	60
Bonobo	VCY_cb	REPLICATE1_transcript_147_support_9REPLICATE2_transcript_198_support_28_18	60
Bonobo	VCY_cb	REPLICATE1_transcript_158_support_38REPLICATE2_transcript_212_support_41_18	60
Bonobo	VCY_cb	REPLICATE1_transcript_164_support_19REPLICATE2_transcript_217_support_24_18	60
Bonobo	VCY_cb	REPLICATE1_transcript_222_support_6REPLICATE2_transcript_301_support_3_18	60
Bonobo	VCY_cb	REPLICATE1_transcript_139_support_3REPLICATE2_transcript_182_support_6_8	61
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_245_support_9_24	66
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_260_support_2_14	76
Bonobo	VCY_cb	REPLICATE1_transcript_139_support_3REPLICATE2_transcript_182_support_6_18	77
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_260_support_2_2	80
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_260_support_2_13	86
Bonobo	VCY_cb	REPLICATE1_transcript_1_support_2REPLICATE2_transcript_0_support_7_5	87
Bonobo	VCY_cb	REPLICATE1_transcript_249_support_3REPLICATE2_transcript_347_support_3_5	89
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_22_support_3_13	94
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_39_support_4_5	97
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_22_support_3_2	98
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_110_support_2_16	99
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_107_support_2_11	101
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_110_support_2_3	103
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_22_support_3_15	105
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_110_support_2_15	109
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_241_support_11_12	110
Bonobo	VCY_cb	REPLICATE1_transcript_139_support_3REPLICATE2_transcript_182_support_6_22	116
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_260_support_2_6	123
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_206_support_2_11	131
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_245_support_9_13	131
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_137_support_2_11	133
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_148_support_3_11	133
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_180_support_3_11	133
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_209_support_3_11	133
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_215_support_6_11	133
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_110_support_2_7	133
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_161_support_7_11	133
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_170_support_5_11	133
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_22_support_3_6	133
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_254_support_4_11	133
Bonobo	VCY_cb	REPLICATE1_transcript_129_support_12REPLICATE2_transcript_168_support_15_11	133
Bonobo	VCY_cb	REPLICATE1_transcript_147_support_9REPLICATE2_transcript_198_support_28_11	133
Bonobo	VCY_cb	REPLICATE1_transcript_158_support_38REPLICATE2_transcript_212_support_41_11	133
Bonobo	VCY_cb	REPLICATE1_transcript_164_support_19REPLICATE2_transcript_217_support_24_11	133
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_59_support_2_9	144
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_91_support_3_9	144
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_169_support_15_11	153
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_7_support_2_11	153
Bonobo	VCY_cb	REPLICATE1_transcript_222_support_6REPLICATE2_transcript_301_support_3_11	153
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_161_support_7_7	155
Bonobo	VCY_cb	REPLICATE1_transcript_129_support_12REPLICATE2_transcript_168_support_15_7	160
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_137_support_2_21	163
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_148_support_3_21	163
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_180_support_3_21	163
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_161_support_7_20	163
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_170_support_5_21	163
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_206_support_2_21	163
Bonobo	VCY_cb	REPLICATE1_transcript_129_support_12REPLICATE2_transcript_168_support_15_19	163
Bonobo	VCY_cb	REPLICATE1_transcript_139_support_3REPLICATE2_transcript_182_support_6_21	163
Bonobo	VCY_cb	REPLICATE1_transcript_147_support_9REPLICATE2_transcript_198_support_28_21	163
Bonobo	VCY_cb	REPLICATE1_transcript_158_support_38REPLICATE2_transcript_212_support_41_21	163
Bonobo	VCY_cb	REPLICATE1_transcript_164_support_19REPLICATE2_transcript_217_support_24_21	163
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_137_support_2_7	167
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_148_support_3_7	167
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_180_support_3_7	167
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_170_support_5_7	167
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_206_support_2_7	167
Bonobo	VCY_cb	REPLICATE1_transcript_147_support_9REPLICATE2_transcript_198_support_28_7	167
Bonobo	VCY_cb	REPLICATE1_transcript_158_support_38REPLICATE2_transcript_212_support_41_7	167
Bonobo	VCY_cb	REPLICATE1_transcript_164_support_19REPLICATE2_transcript_217_support_24_7	167
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_254_support_4_20	172
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_137_support_2_20	173
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_148_support_3_20	173
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_180_support_3_20	173
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_209_support_3_19	173
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_209_support_3_21	173
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_215_support_6_19	173
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_215_support_6_21	173
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_161_support_7_19	173
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_170_support_5_20	173
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_206_support_2_20	173
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_245_support_9_21	173
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_254_support_4_19	173
Bonobo	VCY_cb	REPLICATE1_transcript_147_support_9REPLICATE2_transcript_198_support_28_20	173
Bonobo	VCY_cb	REPLICATE1_transcript_158_support_38REPLICATE2_transcript_212_support_41_20	173
Bonobo	VCY_cb	REPLICATE1_transcript_164_support_19REPLICATE2_transcript_217_support_24_20	173
Bonobo	VCY_cb	REPLICATE1_transcript_129_support_12REPLICATE2_transcript_168_support_15_21	174
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_254_support_4_7	176
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_209_support_3_7	177
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_215_support_6_7	177
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_169_support_15_21	183
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_91_support_3_19	183
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_59_support_2_20	185
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_169_support_15_7	187
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_245_support_9_23	188
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_59_support_2_7	189
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_7_support_2_20	190
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_169_support_15_20	193
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_7_support_2_19	193
Bonobo	VCY_cb	REPLICATE1_transcript_222_support_6REPLICATE2_transcript_301_support_3_19	193
Bonobo	VCY_cb	REPLICATE1_transcript_222_support_6REPLICATE2_transcript_301_support_3_21	193
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_7_support_2_7	194
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_59_support_2_19	195
Bonobo	VCY_cb	REPLICATE1_transcript_222_support_6REPLICATE2_transcript_301_support_3_7	197
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_91_support_3_21	198
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_245_support_9_9	198
Bonobo	VCY_cb	REPLICATE1_transcript_139_support_3REPLICATE2_transcript_182_support_6_12	210
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_107_support_2_23	211
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_241_support_11_21	213
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_241_support_11_23	213
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_107_support_2_21	213
Bonobo	VCY_cb	longer_from_REPLICATE2_transcript_107_support_2_8	215
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_241_support_11_8	217
Bonobo	VCY_cb	longer_from_REPLICATE1_transcript_91_support_3_11	237
Bonobo	XKRY	longer_from_REPLICATE1_transcript_71_support_8_71	50
Bonobo	XKRY	longer_from_REPLICATE2_transcript_56_support_8_80	50
Bonobo	XKRY	REPLICATE1_transcript_96_support_11REPLICATE2_transcript_73_support_7_86	50
Bonobo	XKRY	longer_from_REPLICATE1_transcript_218_support_3_69	51
Bonobo	XKRY	longer_from_REPLICATE1_transcript_173_support_3_87	52
Bonobo	XKRY	longer_from_REPLICATE1_transcript_173_support_3_7	53
Bonobo	XKRY	longer_from_REPLICATE1_transcript_178_support_6_6	53
Bonobo	XKRY	longer_from_REPLICATE1_transcript_218_support_3_5	53
Bonobo	XKRY	longer_from_REPLICATE1_transcript_324_support_9_6	53
Bonobo	XKRY	longer_from_REPLICATE1_transcript_349_support_11_6	53
Bonobo	XKRY	longer_from_REPLICATE1_transcript_71_support_8_5	53
Bonobo	XKRY	longer_from_REPLICATE2_transcript_190_support_57_6	53
Bonobo	XKRY	longer_from_REPLICATE2_transcript_260_support_4_6	53
Bonobo	XKRY	longer_from_REPLICATE2_transcript_27_support_5_6	53
Bonobo	XKRY	longer_from_REPLICATE2_transcript_56_support_8_5	53
Bonobo	XKRY	REPLICATE1_transcript_388_support_4REPLICATE2_transcript_320_support_4_2	53
Bonobo	XKRY	REPLICATE1_transcript_96_support_11REPLICATE2_transcript_73_support_7_5	53
Bonobo	XKRY	longer_from_REPLICATE1_transcript_173_support_3_88	56
Bonobo	XKRY	longer_from_REPLICATE1_transcript_391_support_5_47	58
Bonobo	XKRY	REPLICATE1_transcript_96_support_11REPLICATE2_transcript_73_support_7_62	58
Bonobo	XKRY	longer_from_REPLICATE1_transcript_218_support_3_68	59
Bonobo	XKRY	longer_from_REPLICATE1_transcript_71_support_8_72	59
Bonobo	XKRY	longer_from_REPLICATE2_transcript_190_support_57_88	59
Bonobo	XKRY	longer_from_REPLICATE2_transcript_56_support_8_81	59
Bonobo	XKRY	REPLICATE1_transcript_96_support_11REPLICATE2_transcript_73_support_7_87	59
Bonobo	XKRY	longer_from_REPLICATE1_transcript_178_support_6_82	60
Bonobo	XKRY	longer_from_REPLICATE1_transcript_324_support_9_74	60
Bonobo	XKRY	longer_from_REPLICATE2_transcript_260_support_4_58	60
Bonobo	XKRY	longer_from_REPLICATE2_transcript_27_support_5_69	60
Bonobo	XKRY	longer_from_REPLICATE1_transcript_349_support_11_89	61
Bonobo	XKRY	longer_from_REPLICATE1_transcript_391_support_5_2	61
Bonobo	XKRY	longer_from_REPLICATE1_transcript_141_support_5_9	62
Bonobo	XKRY	longer_from_REPLICATE1_transcript_173_support_3_20	62
Bonobo	XKRY	longer_from_REPLICATE1_transcript_178_support_6_19	62
Bonobo	XKRY	longer_from_REPLICATE1_transcript_218_support_3_18	62
Bonobo	XKRY	longer_from_REPLICATE1_transcript_324_support_9_19	62
Bonobo	XKRY	longer_from_REPLICATE1_transcript_349_support_11_19	62
Bonobo	XKRY	longer_from_REPLICATE1_transcript_71_support_8_18	62
Bonobo	XKRY	longer_from_REPLICATE2_transcript_15_support_8_12	62
Bonobo	XKRY	longer_from_REPLICATE2_transcript_190_support_57_19	62
Bonobo	XKRY	longer_from_REPLICATE2_transcript_234_support_5_8	62
Bonobo	XKRY	longer_from_REPLICATE2_transcript_260_support_4_19	62
Bonobo	XKRY	longer_from_REPLICATE2_transcript_27_support_5_19	62
Bonobo	XKRY	longer_from_REPLICATE2_transcript_56_support_8_18	62
Bonobo	XKRY	REPLICATE1_transcript_388_support_4REPLICATE2_transcript_320_support_4_15	62
Bonobo	XKRY	longer_from_REPLICATE1_transcript_178_support_6_81	64
Bonobo	XKRY	longer_from_REPLICATE1_transcript_324_support_9_72	64
Bonobo	XKRY	longer_from_REPLICATE2_transcript_190_support_57_87	64
Bonobo	XKRY	longer_from_REPLICATE2_transcript_260_support_4_56	64
Bonobo	XKRY	longer_from_REPLICATE2_transcript_27_support_5_68	64
Bonobo	XKRY	longer_from_REPLICATE1_transcript_349_support_11_87	65
Bonobo	XKRY	longer_from_REPLICATE1_transcript_141_support_5_55	79
Bonobo	XKRY	longer_from_REPLICATE1_transcript_173_support_3_66	79
Bonobo	XKRY	longer_from_REPLICATE1_transcript_178_support_6_59	79
